grade,time,drug,year,attitude,estimate,LBYear1
10th Grade,Regularly,Marijuana,2019,Disapproval,67.384679439,2019
10th Grade,Regularly,Marijuana,2020,Disapproval,65.559267114,2019
10th Grade,Regularly,Marijuana,2021,Disapproval,70.21398147,2019
10th Grade,Regularly,Marijuana,2022,Disapproval,69.279384347,2019
12th Grade,Regularly,Marijuana,1976,Disapproval,69.450411335,2019
12th Grade,Regularly,Marijuana,1977,Disapproval,65.5213631,2019
12th Grade,Regularly,Marijuana,1978,Disapproval,67.472076534,2019
12th Grade,Regularly,Marijuana,1979,Disapproval,69.168514692,2019
12th Grade,Regularly,Marijuana,1980,Disapproval,74.648439937,2019
12th Grade,Regularly,Marijuana,1981,Disapproval,77.38880234,2019
12th Grade,Regularly,Marijuana,1982,Disapproval,80.580936066,2019
12th Grade,Regularly,Marijuana,1983,Disapproval,82.480398207,2019
12th Grade,Regularly,Marijuana,1984,Disapproval,84.721579713,2019
12th Grade,Regularly,Marijuana,1985,Disapproval,85.50055689,2019
12th Grade,Regularly,Marijuana,1986,Disapproval,86.63695755,2019
12th Grade,Regularly,Marijuana,1987,Disapproval,89.242484238,2019
12th Grade,Regularly,Marijuana,1988,Disapproval,89.267648646,2019
12th Grade,Regularly,Marijuana,1989,Disapproval,89.767303811,2019
12th Grade,Regularly,Marijuana,1990,Disapproval,91.028410091,2019
12th Grade,Regularly,Marijuana,1991,Disapproval,89.257933047,2019
12th Grade,Regularly,Marijuana,1992,Disapproval,90.084775393,2019
12th Grade,Regularly,Marijuana,1993,Disapproval,87.635234542,2019
12th Grade,Regularly,Marijuana,1994,Disapproval,82.338239807,2019
12th Grade,Regularly,Marijuana,1995,Disapproval,81.920975654,2019
12th Grade,Regularly,Marijuana,1996,Disapproval,80.03595976,2019
12th Grade,Regularly,Marijuana,1997,Disapproval,78.755411915,2019
12th Grade,Regularly,Marijuana,1998,Disapproval,81.196324364,2019
12th Grade,Regularly,Marijuana,1999,Disapproval,78.626407668,2019
12th Grade,Regularly,Marijuana,2000,Disapproval,79.728280374,2019
12th Grade,Regularly,Marijuana,2001,Disapproval,79.302551725,2019
12th Grade,Regularly,Marijuana,2002,Disapproval,78.304880424,2019
12th Grade,Regularly,Marijuana,2003,Disapproval,78.677319707,2019
12th Grade,Regularly,Marijuana,2004,Disapproval,80.736965042,2019
12th Grade,Regularly,Marijuana,2005,Disapproval,82.018270957,2019
12th Grade,Regularly,Marijuana,2006,Disapproval,82.175662134,2019
12th Grade,Regularly,Marijuana,2007,Disapproval,83.282985652,2019
12th Grade,Regularly,Marijuana,2008,Disapproval,79.559113378,2019
12th Grade,Regularly,Marijuana,2009,Disapproval,80.292131171,2019
12th Grade,Regularly,Marijuana,2010,Disapproval,77.73295535,2019
12th Grade,Regularly,Marijuana,2011,Disapproval,77.492783579,2019
12th Grade,Regularly,Marijuana,2012,Disapproval,77.794420047,2019
12th Grade,Regularly,Marijuana,2013,Disapproval,74.534268647,2019
12th Grade,Regularly,Marijuana,2014,Disapproval,73.438229895,2019
12th Grade,Regularly,Marijuana,2015,Disapproval,70.711267673,2019
12th Grade,Regularly,Marijuana,2016,Disapproval,68.538819176,2019
12th Grade,Regularly,Marijuana,2017,Disapproval,64.654756192,2019
12th Grade,Regularly,Marijuana,2018,Disapproval,66.740408258,2019
12th Grade,Regularly,Marijuana,2019,Disapproval,63.380020494,2019
12th Grade,Regularly,Marijuana,2021,Disapproval,57.980927558,2019
12th Grade,Regularly,Marijuana,2022,Disapproval,61.592224038,2019
12th Grade,Once or Twice,Sedatives,1976,Disapproval,81.3602592,2019
12th Grade,Once or Twice,Sedatives,1977,Disapproval,81.043899947,2019
12th Grade,Once or Twice,Sedatives,1978,Disapproval,82.397015933,2019
12th Grade,Once or Twice,Sedatives,1979,Disapproval,83.95007146,2019
12th Grade,Once or Twice,Sedatives,1980,Disapproval,83.866178698,2019
12th Grade,Once or Twice,Sedatives,1981,Disapproval,82.387722812,2019
12th Grade,Once or Twice,Sedatives,1982,Disapproval,84.387829583,2019
12th Grade,Once or Twice,Sedatives,1983,Disapproval,83.087690806,2019
12th Grade,Once or Twice,Sedatives,1984,Disapproval,84.146946726,2019
12th Grade,Once or Twice,Sedatives,1985,Disapproval,84.936685663,2019
12th Grade,Once or Twice,Sedatives,1986,Disapproval,86.825134945,2019
12th Grade,Once or Twice,Sedatives,1987,Disapproval,89.630565124,2019
12th Grade,Once or Twice,Sedatives,1988,Disapproval,89.386540637,2019
12th Grade,Once or Twice,Sedatives,1989,Disapproval,89.29509349,2019
12th Grade,Once or Twice,Sedatives,1990,Disapproval,90.465005943,2019
12th Grade,Once or Twice,Sedatives,1991,Disapproval,90.596791576,2019
12th Grade,Once or Twice,Sedatives,1992,Disapproval,90.326558007,2019
12th Grade,Once or Twice,Sedatives,1993,Disapproval,89.746893396,2019
12th Grade,Once or Twice,Sedatives,1994,Disapproval,87.48371807,2019
12th Grade,Once or Twice,Sedatives,1995,Disapproval,87.346138877,2019
12th Grade,Once or Twice,Sedatives,1996,Disapproval,84.920541866,2019
12th Grade,Once or Twice,Sedatives,1997,Disapproval,86.439684565,2019
12th Grade,Once or Twice,Sedatives,1998,Disapproval,85.995432137,2019
12th Grade,Once or Twice,Sedatives,1999,Disapproval,86.576296784,2019
12th Grade,Once or Twice,Sedatives,2000,Disapproval,85.871619127,2019
12th Grade,Once or Twice,Sedatives,2001,Disapproval,85.886663361,2019
12th Grade,Once or Twice,Sedatives,2002,Disapproval,86.552696051,2019
12th Grade,Once or Twice,Sedatives,2003,Disapproval,87.782837946,2019
12th Grade,Once or Twice,Sedatives,2004,Disapproval,83.722668151,2019
12th Grade,Once or Twice,Sedatives,2005,Disapproval,85.442015764,2019
12th Grade,Once or Twice,Sedatives,2006,Disapproval,85.286078378,2019
12th Grade,Once or Twice,Sedatives,2007,Disapproval,86.531748624,2019
12th Grade,Once or Twice,Sedatives,2008,Disapproval,86.097188037,2019
12th Grade,Once or Twice,Sedatives,2009,Disapproval,87.70069778,2019
12th Grade,Once or Twice,Sedatives,2010,Disapproval,87.6399143,2019
12th Grade,Once or Twice,Sedatives,2011,Disapproval,87.280784543,2019
12th Grade,Once or Twice,Sedatives,2012,Disapproval,88.207107516,2019
12th Grade,Once or Twice,Sedatives,2013,Disapproval,88.943315873,2019
12th Grade,Once or Twice,Sedatives,2014,Disapproval,88.454901343,2019
12th Grade,Once or Twice,Sedatives,2015,Disapproval,87.392958299,2019
12th Grade,Once or Twice,Sedatives,2016,Disapproval,86.460024519,2019
12th Grade,Once or Twice,Sedatives,2017,Disapproval,85.944984204,2019
12th Grade,Once or Twice,Sedatives,2018,Disapproval,86.864856076,2019
12th Grade,Once or Twice,Sedatives,2019,Disapproval,85.554478253,2019
12th Grade,Regularly,Sedatives,1976,Disapproval,93.609054332,2019
12th Grade,Regularly,Sedatives,1977,Disapproval,92.996805781,2019
12th Grade,Regularly,Sedatives,1978,Disapproval,94.312141157,2019
12th Grade,Regularly,Sedatives,1979,Disapproval,95.217590672,2019
12th Grade,Regularly,Sedatives,1980,Disapproval,95.353318076,2019
12th Grade,Regularly,Sedatives,1981,Disapproval,94.196951118,2019
12th Grade,Regularly,Sedatives,1982,Disapproval,94.352569655,2019
12th Grade,Regularly,Sedatives,1983,Disapproval,95.08366599,2019
12th Grade,Regularly,Sedatives,1984,Disapproval,95.11036946,2019
12th Grade,Regularly,Sedatives,1985,Disapproval,95.538222488,2019
12th Grade,Regularly,Sedatives,1986,Disapproval,94.905159303,2019
12th Grade,Regularly,Sedatives,1987,Disapproval,96.423348166,2019
12th Grade,Regularly,Sedatives,1988,Disapproval,95.342314164,2019
12th Grade,Regularly,Sedatives,1989,Disapproval,95.332303421,2019
12th Grade,Regularly,Sedatives,1990,Disapproval,96.444498645,2019
12th Grade,Regularly,Sedatives,1991,Disapproval,97.119696144,2019
12th Grade,Regularly,Sedatives,1992,Disapproval,96.528679222,2019
12th Grade,Regularly,Sedatives,1993,Disapproval,97.040478758,2019
12th Grade,Regularly,Sedatives,1994,Disapproval,96.068568985,2019
12th Grade,Regularly,Sedatives,1995,Disapproval,95.210503156,2019
12th Grade,Regularly,Sedatives,1996,Disapproval,94.837312071,2019
12th Grade,Regularly,Sedatives,1997,Disapproval,95.345604103,2019
12th Grade,Regularly,Sedatives,1998,Disapproval,94.634228635,2019
12th Grade,Regularly,Sedatives,1999,Disapproval,94.653604893,2019
12th Grade,Regularly,Sedatives,2000,Disapproval,95.21745859,2019
12th Grade,Regularly,Sedatives,2001,Disapproval,94.512999733,2019
12th Grade,Regularly,Sedatives,2002,Disapproval,94.662399654,2019
12th Grade,Regularly,Sedatives,2003,Disapproval,94.403250586,2019
12th Grade,Regularly,Sedatives,2004,Disapproval,94.18552494,2019
12th Grade,Regularly,Sedatives,2005,Disapproval,95.145975942,2019
12th Grade,Regularly,Sedatives,2006,Disapproval,95.102836554,2019
12th Grade,Regularly,Sedatives,2007,Disapproval,94.603375882,2019
12th Grade,Regularly,Sedatives,2008,Disapproval,94.3057664,2019
12th Grade,Regularly,Sedatives,2009,Disapproval,95.780688711,2019
12th Grade,Regularly,Sedatives,2010,Disapproval,94.697042124,2019
12th Grade,Regularly,Sedatives,2011,Disapproval,95.120749641,2019
12th Grade,Regularly,Sedatives,2012,Disapproval,96.079604033,2019
12th Grade,Regularly,Sedatives,2013,Disapproval,95.775603863,2019
12th Grade,Regularly,Sedatives,2014,Disapproval,94.976339438,2019
12th Grade,Regularly,Sedatives,2015,Disapproval,94.67202607,2019
12th Grade,Regularly,Sedatives,2016,Disapproval,94.81521495,2019
12th Grade,Regularly,Sedatives,2017,Disapproval,94.414743038,2019
12th Grade,Regularly,Sedatives,2018,Disapproval,95.276715661,2019
12th Grade,Regularly,Sedatives,2019,Disapproval,95.140206764,2019
8th Grade,Regularly,Smokeless Tobacco,1991,Disapproval,79.109716507,2019
8th Grade,Regularly,Smokeless Tobacco,1992,Disapproval,77.228992603,2019
8th Grade,Regularly,Smokeless Tobacco,1993,Disapproval,77.104285111,2019
8th Grade,Regularly,Smokeless Tobacco,1994,Disapproval,75.073507863,2019
8th Grade,Regularly,Smokeless Tobacco,1995,Disapproval,74.031541069,2019
8th Grade,Regularly,Smokeless Tobacco,1996,Disapproval,74.061839299,2019
8th Grade,Regularly,Smokeless Tobacco,1997,Disapproval,76.541866248,2019
8th Grade,Regularly,Smokeless Tobacco,1998,Disapproval,76.279963468,2019
8th Grade,Regularly,Smokeless Tobacco,1999,Disapproval,78.039200856,2019
8th Grade,Regularly,Smokeless Tobacco,2000,Disapproval,79.150174518,2019
8th Grade,Regularly,Smokeless Tobacco,2001,Disapproval,79.351048022,2019
8th Grade,Regularly,Smokeless Tobacco,2002,Disapproval,80.610088546,2019
8th Grade,Regularly,Smokeless Tobacco,2003,Disapproval,80.700143347,2019
8th Grade,Regularly,Smokeless Tobacco,2004,Disapproval,81.026981067,2019
8th Grade,Regularly,Smokeless Tobacco,2005,Disapproval,82.017609648,2019
8th Grade,Regularly,Smokeless Tobacco,2006,Disapproval,80.950575324,2019
8th Grade,Regularly,Smokeless Tobacco,2007,Disapproval,82.263389746,2019
8th Grade,Regularly,Smokeless Tobacco,2008,Disapproval,82.080875555,2019
8th Grade,Regularly,Smokeless Tobacco,2009,Disapproval,81.540087337,2019
8th Grade,Regularly,Smokeless Tobacco,2010,Disapproval,81.21644205,2019
8th Grade,Regularly,Smokeless Tobacco,2011,Disapproval,82.625948773,2019
8th Grade,Regularly,Smokeless Tobacco,2012,Disapproval,82.717060627,2019
8th Grade,Regularly,Smokeless Tobacco,2013,Disapproval,81.497343983,2019
8th Grade,Regularly,Smokeless Tobacco,2014,Disapproval,80.213834379,2019
8th Grade,Regularly,Smokeless Tobacco,2015,Disapproval,82.506788744,2019
8th Grade,Regularly,Smokeless Tobacco,2016,Disapproval,81.053824172,2019
8th Grade,Regularly,Smokeless Tobacco,2017,Disapproval,81.344546301,2019
8th Grade,Regularly,Smokeless Tobacco,2018,Disapproval,79.865179606,2019
8th Grade,Regularly,Smokeless Tobacco,2019,Disapproval,81.339380424,2019
8th Grade,Regularly,Smokeless Tobacco,2020,Disapproval,81.421383217,2019
8th Grade,Regularly,Smokeless Tobacco,2021,Disapproval,78.498343771,2019
8th Grade,Regularly,Smokeless Tobacco,2022,Disapproval,78.302660273,2019
10th Grade,Regularly,Smokeless Tobacco,1991,Disapproval,75.367018651,2019
10th Grade,Regularly,Smokeless Tobacco,1992,Disapproval,74.580048123,2019
10th Grade,Regularly,Smokeless Tobacco,1993,Disapproval,73.790090555,2019
10th Grade,Regularly,Smokeless Tobacco,1994,Disapproval,71.2187961,2019
10th Grade,Regularly,Smokeless Tobacco,1995,Disapproval,70.952837436,2019
10th Grade,Regularly,Smokeless Tobacco,1996,Disapproval,70.957144259,2019
10th Grade,Regularly,Smokeless Tobacco,1997,Disapproval,72.286871305,2019
10th Grade,Regularly,Smokeless Tobacco,1998,Disapproval,73.2295058,2019
10th Grade,Regularly,Smokeless Tobacco,1999,Disapproval,75.05903674,2019
10th Grade,Regularly,Smokeless Tobacco,2000,Disapproval,75.772234674,2019
10th Grade,Regularly,Smokeless Tobacco,2001,Disapproval,76.054179167,2019
10th Grade,Regularly,Smokeless Tobacco,2002,Disapproval,78.706320271,2019
10th Grade,Regularly,Smokeless Tobacco,2003,Disapproval,79.366913844,2019
10th Grade,Regularly,Smokeless Tobacco,2004,Disapproval,80.22492612,2019
10th Grade,Regularly,Smokeless Tobacco,2005,Disapproval,80.449477087,2019
10th Grade,Regularly,Smokeless Tobacco,2006,Disapproval,80.520218965,2019
10th Grade,Regularly,Smokeless Tobacco,2007,Disapproval,80.925262859,2019
10th Grade,Regularly,Smokeless Tobacco,2008,Disapproval,81.845774931,2019
10th Grade,Regularly,Smokeless Tobacco,2009,Disapproval,79.527391956,2019
10th Grade,Regularly,Smokeless Tobacco,2010,Disapproval,78.459758831,2019
10th Grade,Regularly,Smokeless Tobacco,2011,Disapproval,79.457368938,2019
10th Grade,Regularly,Smokeless Tobacco,2012,Disapproval,79.545937738,2019
10th Grade,Regularly,Smokeless Tobacco,2013,Disapproval,77.737310092,2019
10th Grade,Regularly,Smokeless Tobacco,2014,Disapproval,78.741377074,2019
10th Grade,Regularly,Smokeless Tobacco,2015,Disapproval,80.102055221,2019
10th Grade,Regularly,Smokeless Tobacco,2016,Disapproval,81.18891152,2019
10th Grade,Regularly,Smokeless Tobacco,2017,Disapproval,80.695359586,2019
10th Grade,Regularly,Smokeless Tobacco,2018,Disapproval,80.724812598,2019
10th Grade,Regularly,Smokeless Tobacco,2019,Disapproval,83.16759266,2019
10th Grade,Regularly,Smokeless Tobacco,2020,Disapproval,80.078944092,2019
10th Grade,Regularly,Smokeless Tobacco,2021,Disapproval,79.620187919,2019
10th Grade,Regularly,Smokeless Tobacco,2022,Disapproval,78.873276172,2019
8th Grade,Regularly,Steroids,1991,Disapproval,89.753001335,2019
8th Grade,Regularly,Steroids,1992,Disapproval,90.284811829,2019
8th Grade,Regularly,Steroids,1993,Disapproval,89.912700369,2019
8th Grade,Regularly,Steroids,1994,Disapproval,87.905785943,2019
10th Grade,Regularly,Steroids,1991,Disapproval,90.036481616,2019
10th Grade,Regularly,Steroids,1992,Disapproval,90.972616146,2019
10th Grade,Regularly,Steroids,1993,Disapproval,91.215355248,2019
10th Grade,Regularly,Steroids,1994,Disapproval,90.76585783,2019
12th Grade,Regularly,Steroids,1990,Disapproval,90.80975133,2019
12th Grade,Regularly,Steroids,1991,Disapproval,90.491332521,2019
12th Grade,Regularly,Steroids,1992,Disapproval,92.128711207,2019
12th Grade,Regularly,Steroids,1993,Disapproval,92.110832592,2019
12th Grade,Regularly,Steroids,1994,Disapproval,91.884193247,2019
12th Grade,Regularly,Steroids,1995,Disapproval,90.993888563,2019
12th Grade,Regularly,Steroids,1996,Disapproval,91.69966809,2019
12th Grade,Regularly,Steroids,1997,Disapproval,91.431101873,2019
12th Grade,Regularly,Steroids,1998,Disapproval,90.776194296,2019
12th Grade,Regularly,Steroids,1999,Disapproval,88.911994599,2019
12th Grade,Regularly,Steroids,2000,Disapproval,88.802611386,2019
12th Grade,Regularly,Steroids,2001,Disapproval,86.360712487,2019
12th Grade,Regularly,Steroids,2002,Disapproval,86.792953443,2019
12th Grade,Regularly,Steroids,2003,Disapproval,85.967315754,2019
12th Grade,Regularly,Steroids,2004,Disapproval,87.911617575,2019
12th Grade,Regularly,Steroids,2005,Disapproval,88.780519795,2019
12th Grade,Regularly,Steroids,2006,Disapproval,89.401760575,2019
12th Grade,Regularly,Steroids,2007,Disapproval,89.241136555,2019
12th Grade,Regularly,Steroids,2008,Disapproval,90.893618998,2019
12th Grade,Regularly,Steroids,2009,Disapproval,90.349891759,2019
12th Grade,Regularly,Steroids,2010,Disapproval,89.767478185,2019
12th Grade,Regularly,Steroids,2011,Disapproval,89.736397535,2019
12th Grade,Regularly,Steroids,2012,Disapproval,90.423986175,2019
12th Grade,Regularly,Steroids,2013,Disapproval,88.213960614,2019
12th Grade,Regularly,Steroids,2014,Disapproval,87.500613085,2019
12th Grade,Regularly,Steroids,2015,Disapproval,87.844764419,2019
12th Grade,Regularly,Steroids,2016,Disapproval,86.716535115,2019
12th Grade,Regularly,Steroids,2017,Disapproval,88.508745958,2019
12th Grade,Regularly,Steroids,2018,Disapproval,87.391815256,2019
12th Grade,Regularly,Steroids,2019,Disapproval,88.651037669,2019
12th Grade,Regularly,Steroids,2021,Disapproval,80.855500632,2019
12th Grade,Regularly,Steroids,2022,Disapproval,84.532253677,2019
8th Grade,Occasionally,Vape Marijuana,2020,Disapproval,75.689563949,2019
8th Grade,Occasionally,Vape Marijuana,2021,Disapproval,71.749811675,2019
8th Grade,Occasionally,Vape Marijuana,2022,Disapproval,73.919590042,2019
10th Grade,Occasionally,Vape Marijuana,2020,Disapproval,60.056098391,2019
10th Grade,Occasionally,Vape Marijuana,2021,Disapproval,65.33094988,2019
10th Grade,Occasionally,Vape Marijuana,2022,Disapproval,63.437590318,2019
12th Grade,Occasionally,Vape Marijuana,2021,Disapproval,48.018773803,2019
12th Grade,Occasionally,Vape Marijuana,2022,Disapproval,52.817702096,2019
8th Grade,Regularly,Vape Marijuana,2020,Disapproval,79.388837858,2019
8th Grade,Regularly,Vape Marijuana,2021,Disapproval,78.127094069,2019
8th Grade,Regularly,Vape Marijuana,2022,Disapproval,79.784918829,2019
10th Grade,Regularly,Vape Marijuana,2020,Disapproval,69.985216791,2019
10th Grade,Regularly,Vape Marijuana,2021,Disapproval,74.830179627,2019
10th Grade,Regularly,Vape Marijuana,2022,Disapproval,73.368132261,2019
12th Grade,Regularly,Vape Marijuana,2021,Disapproval,64.498560902,2019
12th Grade,Regularly,Vape Marijuana,2022,Disapproval,68.340404448,2019
8th Grade,Occasionally,Vape Nicotine,2017,Disapproval,63.176111199,2019
8th Grade,Occasionally,Vape Nicotine,2018,Disapproval,60.77175494,2019
8th Grade,Occasionally,Vape Nicotine,2019,Disapproval,65.62218645,2019
8th Grade,Occasionally,Vape Nicotine,2020,Disapproval,72.977892685,2019
8th Grade,Occasionally,Vape Nicotine,2021,Disapproval,70.675724801,2019
8th Grade,Occasionally,Vape Nicotine,2022,Disapproval,70.465203002,2019
10th Grade,Occasionally,Vape Nicotine,2017,Disapproval,59.266528605,2019
10th Grade,Occasionally,Vape Nicotine,2018,Disapproval,57.982033187,2019
10th Grade,Occasionally,Vape Nicotine,2019,Disapproval,65.408231207,2019
10th Grade,Occasionally,Vape Nicotine,2020,Disapproval,66.379730337,2019
10th Grade,Occasionally,Vape Nicotine,2021,Disapproval,65.834294734,2019
10th Grade,Occasionally,Vape Nicotine,2022,Disapproval,67.913260015,2019
8th Grade,Regularly,Vape Nicotine,2017,Disapproval,69.858830849,2019
8th Grade,Regularly,Vape Nicotine,2018,Disapproval,68.936799782,2019
8th Grade,Regularly,Vape Nicotine,2019,Disapproval,74.717808094,2019
8th Grade,Regularly,Vape Nicotine,2020,Disapproval,79.076692908,2019
8th Grade,Regularly,Vape Nicotine,2021,Disapproval,78.96445024,2019
8th Grade,Regularly,Vape Nicotine,2022,Disapproval,77.640619251,2019
10th Grade,Regularly,Vape Nicotine,2017,Disapproval,68.275397812,2019
10th Grade,Regularly,Vape Nicotine,2018,Disapproval,67.788389197,2019
10th Grade,Regularly,Vape Nicotine,2019,Disapproval,75.492270308,2019
10th Grade,Regularly,Vape Nicotine,2020,Disapproval,74.629983065,2019
10th Grade,Regularly,Vape Nicotine,2021,Disapproval,76.667381099,2019
10th Grade,Regularly,Vape Nicotine,2022,Disapproval,77.387563994,2019
